Judul,Label
analisis pemasaran bisnis dengan data science segmentasi kepribadian pelanggan berdasarkan algoritma kmeans clustering,1
analisis terhadap penggunaan artificial intelligence dalam perancangan kontrak melalui fitur smart contract,1
implementasi sistem rumah pintar berbasis pengenalan suara menggunakan keyword spotting dan convolutional neural network,1
analisis prediktif pengaruh kemampuan dasar matematika terhadap hasil belajar statistika mahasiswa,1
implementasi algoritma cnn dan yolo untuk mendeteksi jenis kendaraan pada jalan raya,1
bahasa indonesia sebagai alat komunikasi wasit dengan pemain sepak bola,0
pengembangan media pembelajaran adaptif berbasis fuzzy expert system untuk meningkatkan prestasi belajar siswa,1
peran sistem pembayaran digital dalam revitalisasi umkm,1
perancangan sistem aplikasi pembelajaran bahasa inggris berbasis virtual reality dan augmented reality,1
agrowisata dalam upaya konservasi tanah dan air,0
kemandirian dan efektivitas dalam melaksanakan otonomi daerah kabupaten dan kota di provinsi kalimantan selatan,0
perlindungan hukum anak korban kekerasan seksual,0
peran hukum tata ruang dalam pembangunan berkelanjutan perspektif pemikiran hukum,0
penggunaan hidden markov model untuk kompresi kalimat,1
kecerdasan buatan berbasis pengetahuan,1
konservasi hutan mangrove sebagai upaya penanggulangan abrasi di pesisir pantai desa sei nagalawan kabupaten serdang,0
pendeteksian anomali pergerakan penerbangan pesawat menggunakan data automatic dependent surveillance broadcast,1
pengaruh kebijakan bebas visa kunjungan singkat terhadap kasus penyelundupan narkoba di indonesia tahun 20162018,0
perspektif gender dalam pembelajaran matematika,0
pengembangan prototipe navigasi augmented reality dengan fitur pengenalan suara menggunakan gdlc studi kasus di,1
penerapan kmeans clustering untuk penentuan klasterisasi beasiswa bidikmisi mahasiswa,1
pengaruh kolaborasi musik tradisional karo dengan musik modern di kalangan masyarakat,0
implementasi arsitektur transformer pada image captioning dengan bahasa indonesia,1
tranformasi semangat kebangkitan kota hiroshima dan kesennuma di jepang ke pesantren di indonesia,0
hubungan gaya belajar dengan prestasi belajar ilmu alamiah dasar pada mahasiswa program studi pendidikan bahasa indonesia,0
analisis yuridis perlindungan hukum terhadap konsumen yang dirugikan dalam transaksi ecommerce pada situs belanja online shopee,0
upaya pemerintah dalam pembangunan ulang terhadap tambang timah ilegal di bangka belitung,0
kemampuan artificial intelligence terhadap pendeteksian fraud studi literatur,1
keamanan iot dengan deep learning dan teknologi big data,1
penerapan algoritma deep learning untuk sistem absensi kehadiran deteksi wajah di pt karya komponen presisi,1
pengembangan sistem biometrik pengenalan wajah menggunakan convolutional neural network cnn,1
pemanfaatan kecerdasan buatan dan gamebased learning dalam pengajaran bahasa indonesia di smp surakarta,1
deteksi parasit plasmodium pada citra mikroskopis hapusan darah dengan metode deep learning,1
kondisi lingkungan strategis dunia ditinjau dari teater perang dunia ii di laut pasifik,0
penggunaan play therapy dalam mengurangi rasa trauma anak yang mengalami kekerasan seksual,0
meningkatkan keamanan siber dalam lingkungan internet of things iot dengan menggunakan sistem deteksi intrusi berbasis pembelajaran mesin,1
sistem keamanan rumah berbasis esp32cam dan telegram sebagai notifikasi,1
pengaruh kepemimpinan transformasional dan budaya organisasi terhadap kinerja pegawai dimediasi oleh komitmen organisasi,0
pemanfaatan media pembelajaran berbasis artificial intelligence ai di sekolah,1
upaya mahasiswa kkn dalam membantu meningkatkan potensi ekonomi masyarakat desa cikembang melalui seminar dan jejaring sosial,0
model analisis prediksi menggunakan metode fuzzy time series,1
implementasi internet of things iot untuk meningkatkan kompetensi siswa smk jakarta 1,1
sistem keamanan rumah melalui pengenalan wajah dengan webcam berbasis raspberry pi4,1
pelatihan penulisan artikel ilmiah terindeks scopus,0
prediksi gangguan kesehatan mental pada kalangan mahasiswa menggunakan metode pseudolabeling dan algoritma regresi logistik,0
implementasi dan analisis algoritma stemming nazief adriani dan porter pada dokumen berbahasa indonesia,1
orientasi masa depan dan kecemasan menghadapi dunia kerja pada mahasiswa,0
apakah pembelajaran menggunakan teknologi dapat meningkatkan literasi manusia pada generasi z di indonesia,1
perancangan access open journal system aojs dengan menggunakan framework codeigniter dan reactjs,1
pengembangan game edukasi alat musik tradisional menggunakan metode iterative with rapid prototyping menggunakan unity,0
studi faktor penentu risky credit behavior dalam penggunaan pay later generasi z,0
easy data augmentation untuk data yang imbalance pada konsultasi kesehatan daring,1
pengembangan sistem penjadwalan pelajaran sekolah di smpn 1 sedati kabupaten sidoarjo berbasis website,1
dampak perubahan iklim terhadap ekosistem hutan tropis di indonesia,0
evaluasi kesesuaian potensi lahan pertanian pangan berkelanjutan terhadap rencana tata ruang wilayah,0
pengembangan sistem informasi pengelolaan persediaan barang dengan reactjs dan react native menggunakan prototype studi kasus toko uda fajri,1
analisis dan pengembangan sistem penjualan dan sewa buku digital ebook menggunakan metode unified modeling language uml,1
pengembangan algoritma pengenalan bentuk dan arah objek pada sistem omnidirectional vision sensor,1
aplikasi metode qspm quantitative strategic planning matrixstudi kasus strategi peningkatan mutu lulusan program studi tata boga,0
kinerja guru dan permasalahannya,0
analisis faktorfaktor yang mempengaruhi minat mahasiswa menjadi guru akuntansi pada mahasiswa prodi pendidikan akuntansi angkatan 2010 universitas negeri,0
survey teknikteknik design user interface menggunakan systematic literature review,1
analisis terhadap invasi amerika serikat terhadap irak dari sudut pandang hukum internasional,0
analisis aspek yang mempengaruhi ketertarikan siswa sma dalam pembelajaran biologi,0
penerapan antarmuka adaptif berbasis perilaku pemain pada elearning bidang pemrograman,1
artificial intelligence teori dan penerapan ai di berbagai bidang,1
aplikasi pengolah bahasa alami untuk operasi boolean antar citra,1
identifikasi jenis dan mutu teh menggunakan pengolahan citra digital dengan metode jaringan syaraf tiruan,1
analisis return saham dengan indikator variable moving average pada sahamsaham sektor pertambangan di bursa efek indonesia periode 20062007,0
sinkronisasi data dengan pemrosesan paralel menggunakan model pemrograman mapreduce,1
tantangan dan solusi administrasi kesehatan di era digital tinjauan literature review atas implementasi teknologi,1
hubungan aktifitas fisik dengan derajat hipertensi pada lansia di wilayah kerja puskesmas berbah sleman yogyakarta,0
analisis pencemaran kualitas air sungai bengawan solo akibat limbah industri di kecamatan kebakkramat kabupaten karanganyar,0
pengembangan sistem smart home berbasis pengenalan suara menggunakan model long shortterm memory,1
analisis kebutuhan media digital pada pembelajaran ipa di sekolah dasar,0
hubungan antara kepercayaan diri dengan kecemasan bertanding pada atlet renang di klub renang petrokimia gresik krpg,0
studi sentimen komunitas esport mobile legends di media sosial x menggunakan nlp,1
sistem pemerataan guru nasional spgn sebagai sistem penyebaran guru untuk mengatasi ketimpangan pendidikan di daerah 3t,0
deteksi penyakit tomat melalui citra daun menggunakan metode convolutional neural network,1
hubungan aktifitas fisik dengan kadar gula darah puasa pada penderita diabetes melitus tipe ii di rumah sakit umum daerah dr h abdul moeloek,0
strategi pendidikan inklusi terhadap perkembangan akademik anak berkebutuhan khusus di sekolah dasar,0
pengaruh isu politik negatif calon presiden di tiktok terhadap preferensi pilihan generasi z mahasiswa ilmu komunikasi uma pada pemilu 2024,0
pengaruh daya tarik fundamental terhadap harga saham kasus pembangunan ikn pada perusahaan property dan real estate di,0
sistem pemantauan gudang berbasis esp32cam untuk deteksi gerakan dan keberadaan objek,1
penggunaan metode yolo pada deteksi objek sebuah tinjauan literatur sistematis,1
pengembangan smart home dengan microcontrollers esp32 dan mc38 door magnetic switch sensor berbasis internet of things iot untuk meningkatkan,1
analisis bencana gempa bumi dan mitigasi bencana di daerah kertasari,0
resiliensi komunitas dalam merespon perubahan iklim melalui strategi nafkah studi kasus desa nelayan di pulau ambon maluku,0
pemikiran paham komunis perspektif pancasila,0
model indobert untuk identifikasi sentimen kekerasan verbal di twitter,1
sistem pengenalan wajah dengan metode eigenface dan jaringan syaraf tiruan jst,1
analisis perbandingan algoritma machine learning dan deep learning untuk klasifikasi citra sistem isyarat bahasa indonesia sibi,1
pengembangan game edukasi berbasis macromedia flash untuk meningkatkan kemampuan belajar bahasa indonesia,1
model penjawab pertanyaan otomatis berdasarkan peringkat relevansi kalimat menggunakan model bert,1
analisis hubungan pengetahuan sikap dan dukungan sosial terhadap perilaku konsumsi fast food pada siswa smp x di banyuwangi,0
peran profesional dalam membantu mengatasi gangguan psikologis pada anak korban kekerasan seksual,0
perubahan sosial kultural masyarakat pedesaan suatu tinjauan teoritikempirik,0
hubungan antara dukungan sosial dengan stres akademik pada remaja sma di sma yogyakarta,0
pengolahan citra digital dan histogram dengan phyton dan text editor phycharm,1
perubahan sosial masyarakat pedesaan di era teknologi,0
peran media massa dalam membentuk opini publik demokratisasi pascareformasi,0
pengaruh gaya kepemimpinan transformasional dan disiplin kerja terhadap kinerja pegawai,0
penaggulangan pemanasan global,0
analisis kualitas air pada lokasi budidaya ikan air tawar di kecamatan suwawa tengah,0
implementasi computer vision untuk deteksi truk,1
pola asuh orang tua dalam penggunaan smartphone pada anak sekolah dasar,0
kajian yuridis terhadap putusan bebas tindak pidana korupsi studi kasus pada pengadilan negeri medan,0
aplikasi pengolah bahasa alami untuk query basisdata akademik dengan format data xml,1
pengaruh gaya kepemimpinan transformasional dan kepuasan kerja terhadap kinerja pegawai,0
efektifitas penerapan hukuman mati bagi para pelaku tindak pidana korupsi di indonesia,0
strategi pengembangan blue economy wilayah perbatasan indonesia tata kelola ekonomi maritim pesisir kepulauan riau,0
algoritma stemming teks bahasa batak angkola berbasis aturan tata bahasa,1
perancangan sistem keamanan jaringan berbasis cybersecurity untuk mitigasi ancaman siber pada infrastruktur ti studi kasus di indonesia,1
rancang bangun aplikasi penerjemah bahasa indonesiajawa menggunakan optical character recognition,1
pengaruh kedisiplinan terhadap prestasi belajar siswa di sma negeri 6 banda aceh,0
gambaran kualitas udara serta analisis risiko nitrogen dioksida no2 dan sulfur dioksida so2 di kabupaten bekasi,0
implementasi nilai pancasila dalam menghadapi persoalan rasisme,0
efek sinar biru pada kornea lensa dan retina,0
strategi pengembangan sistem transportasi dengan pendekatan transit oriented development tod pada kawasan kota tua jakarta,1
penggunaan teknologi face recognition untuk mengklasifikasi emosi anak tk berbasis website,1
disiplin positif pada kurikulum merdeka tinjauan filosofi pendidikan menurut ki hajar dewantara,0
konsep puasa dalam al quran al hadist kitab tripitaka studi perbandingan,0
shankara aplikasi smart farming menggunakan machine learning berbasis data geospasial sebagai akselerasi perekonomian,1
pengenalan pola tulisan hiragana jepang dengan metode optical character recognition ocr,1
implementasi digital twin dengan komunikasi data nirkabel pada liquid filling machine,1
pengaruh keaktifan organisasi terhadap prestasi akademik mahasiswa fakultas kedokteran,0
fenomena shoushika pada masyarakat jepang,0
pengembangan pembelajaran teknik dasar bulu tangkis berbasis multimedia pada atlet usia 11 dan 12 tahun,0
hubungan antara spiritualitas dengan kesejahteraan psikologis pada lansia pengikut tarekatm barruniam,0
klasifikasi alfabet sistem isyarat bahasa indonesia sibi menggunakan computer vision dan deep learning,1
implementasi penggunaan cctv berbasis internet of things iot sebagai smart security untuk menanggulangi angka kejahatan studi kasus smk insan cita,1
urgensi regulasi khusus dan pemanfaatan artificial intelligence dalam mewujudkan perlindungan data pribadi di indonesia,1
pengaruh penerapan kebijakan tkdn tingkat komponen dalam negeri terhadap daya saing produk keramik,0
pengaruh literasi media terhadap perilaku penyebaran hoax di kalangan generasi z,0
pemanfaatan kecerdasan buatan ai dalam meningkatkan efesiensi dan pengembangan usaha mikro kecil dan menengah umkm,1
analisis data dengan menggunakan erd dan model konseptual data warehouse,1
integrasi bagging dan greedy forward selection pada prediksi cacat software dengan menggunakan nave bayes,1
pengaruh lingkungan kerja dan stres kerja terhadap turnover intention pada karyawan generasi z di perusahaan startup,0
pengembangan aplikasi convolutional neural network cnn dengan pendekatan vgg16 dan kuantum serta perbandingan kinerja,1
narrative review sistem transportasi publik di smart city jakarta untuk mengurangi kemacetan,1
kebijakan berbasis data analisis dan prediksi penyebaran covid19 di jakarta dengan metode autoregressive integrated moving average arima,1
